files;actual_class;predicted_class
D:/GitHub/Datasets/Cifar10/test/dog/dog_0001.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0002.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0003.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0004.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0005.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0006.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0007.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0008.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0009.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0010.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0011.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0012.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0013.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0014.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0015.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0016.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0017.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0018.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0019.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0020.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0021.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0022.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0023.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0024.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0025.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0026.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0027.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0028.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0029.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0030.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0031.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0032.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0033.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0034.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0035.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0036.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0037.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0038.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0039.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0040.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0041.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0042.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0043.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0044.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0045.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0046.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0047.png;6;6
D:/GitHub/Datasets/Cifar10/test/dog/dog_0048.png;6;6
